2000,3000,5639295.838000,7468.669222,5674.406250,13666.488281,18735.853760,33180.126953,90684.840576,6395.131789,6163.870466,5396.895996,10367.131348,11827.346680,13915.170166,15374.928955,2951.755243,15220.419083,13034.406982,26021.688965,32423.870361,39083.270996,40828.707520,7997.201727,16592.348246,14708.276367,24793.460693,31977.227783,40317.474609,40802.914551,7105.815459,39665.526367,33180.126953,62752.846924,82996.233887,90684.840576,90684.840576,16824.849568,3908.664053,3518.307373,6254.739502,7266.543457,9666.012695,11469.266602,1753.092182,7018.329646,6347.329590,11581.901611,12798.607178,16105.920166,16834.354004,3280.819219,11199.128784,10067.038086,18304.754150,20345.654541,24556.776123,25306.300537,4732.704722,5578.334574,5329.823242,8394.239746,9213.465332,10976.747559,12078.901611,1939.074254
2222,3000,6262440.798000,6865.475448,5224.291016,12599.723389,17119.571289,30005.493164,72307.630615,5589.464233,5715.466680,5007.978516,9531.423340,10458.835205,13341.022217,14740.002930,2718.540088,13343.645474,11628.302979,23615.839600,26867.983887,32210.178467,34838.618164,6483.702747,14683.841411,13594.359131,20703.088623,24718.712891,31477.031006,31530.940918,5217.957290,36724.389121,32558.210693,53475.420166,66817.235352,72307.630615,72307.630615,12550.625722,3719.426442,3341.912598,6056.549316,6924.695068,9095.658936,11781.150635,1724.625303,6541.276487,5863.264893,11084.513672,12506.660889,15309.835938,16723.312744,3136.815521,10334.820097,9153.485596,17512.499512,19160.100830,20240.457275,20957.880127,4256.483375,5135.869030,4894.382324,7393.248047,8554.046631,11349.564209,12148.287598,1819.086474
2500,3000,7044994.159000,6274.307704,4815.246582,11465.310059,15299.222900,26374.059082,59849.022217,4977.599853,5187.057629,4586.858398,8489.720215,9831.041992,11659.979492,14058.494385,2389.992098,11794.743352,10268.172607,19951.255127,23308.297363,26374.059082,30214.908691,5308.161777,13570.720409,12568.729004,18597.052490,21017.023438,29497.972656,30617.362549,4548.892652,33817.228516,32173.544922,44490.010498,57450.808350,59849.022217,59849.022217,9505.040533,3482.511504,3068.664307,5900.181396,6915.478271,8797.159180,11757.186768,1695.139269,5927.808520,5244.506836,9844.374512,11243.017578,13706.084717,17584.039307,2763.140027,9402.271496,8612.509277,15533.693359,16899.977295,18921.667236,23281.880859,3756.022564,4838.521318,4617.334717,7224.771973,8486.791260,10131.345947,11911.000488,1805.119861
2857,3000,8049221.677000,5752.018271,4418.541016,10420.850830,13387.944824,24360.411377,40857.161377,4425.456113,4713.702753,4171.655273,7789.129395,8842.478760,10408.883789,13018.333984,2115.521730,10588.703866,9217.618164,17330.419678,20290.261963,22530.012695,24889.448486,4383.629259,12591.955841,11487.473877,17396.317871,19301.446533,27316.560547,28327.658203,3897.629695,30886.031849,30968.723877,38804.350342,40630.267822,40857.161377,40857.161377,5948.440396,3254.995070,2791.965332,5498.057129,6581.677490,9166.025146,11616.505371,1619.032930,5400.463855,4833.730469,8688.662842,10061.264404,12762.872559,15552.906982,2431.199017,8614.490669,7924.506836,13290.618896,15041.780518,17493.311768,19293.849609,3198.099615,4511.304208,4237.587891,6556.500977,7453.021729,10088.549316,11306.854736,1618.242580
3333,3000,9388544.595000,5293.784143,4070.722656,9791.058105,12527.928711,22845.731201,39883.345703,4069.663067,4325.890611,3831.819824,7103.928467,7918.307373,10219.719971,13312.216309,1918.832754,9575.551034,8487.024414,14424.280273,16976.593750,21741.347900,23212.695801,3648.424682,11721.920923,10854.064697,15723.212891,18038.197266,23860.479248,24448.095703,3204.446935,29376.857572,29265.807373,36369.736084,39744.007324,39883.345703,39883.345703,5243.090891,2979.112775,2613.799805,4944.456787,6058.055176,7529.513672,9381.393066,1419.203661,4925.306634,4272.679932,7959.735107,9296.198975,12594.981201,14342.334473,2214.791909,7866.517658,7070.101074,12311.100098,14057.429199,15288.694336,16638.473389,2809.089464,4326.296990,3962.246338,6241.277588,7592.205078,10764.375977,11148.937500,1698.097167
4000,3000,11265225.892000,4843.968272,3707.314941,8952.309326,10914.108154,21915.572266,38077.458984,3747.421795,3926.934548,3475.975830,6213.980469,7389.251465,9233.039551,10476.032471,1633.264627,8554.579751,7787.352783,12896.738525,14538.688965,18689.553955,19227.380859,2907.453927,10901.828588,10149.513184,14286.347412,16117.167480,19801.377441,21272.056152,2586.632004,28312.827700,27231.035889,35035.212646,37343.465332,38077.458984,38077.458984,4589.497934,2701.390737,2381.453857,4349.743896,5330.982178,7176.608398,9227.854492,1249.242983,4474.382961,3954.781494,7408.195312,8273.208984,10233.483643,13266.521729,1939.907423,7298.985533,6698.443359,10888.553711,11750.207520,14874.122314,15858.780273,2394.445884,3983.653468,3671.715576,5833.463623,7220.312012,8321.056396,9739.301270,1444.865991
5000,3000,14079770.796000,4464.128856,3373.904785,8344.838867,10105.487549,22172.245361,33553.091797,3478.084209,3533.050547,3128.752197,5269.387207,6322.223633,7899.928711,11018.114990,1362.499308,7853.441397,7241.716553,11572.112793,12654.978760,15782.344727,17445.255371,2407.710570,10305.374120,9545.384033,13045.934814,14883.296387,18691.324707,19756.129395,2252.948269,26952.522957,27099.111328,31634.871338,33007.756592,33553.091797,33553.091797,3690.041756,2504.311483,2218.643555,3775.848389,5043.117188,7056.266846,8710.045410,1178.089273,4099.979970,3627.187988,6160.017578,7719.783447,9871.112061,11650.641357,1731.532109,6680.684153,6278.147217,9730.769775,10638.325684,13792.101318,14358.331055,1988.280044,3726.222204,3465.976318,5287.590576,6195.410400,8446.153320,9433.840088,1304.732250
6667,3000,18770475.235000,4067.280649,3021.480225,7631.583984,9204.265869,21452.239990,30645.277100,3167.580050,3221.277558,2904.007568,4651.927246,5417.941406,7053.288574,10755.357666,1124.305495,7148.678153,6610.674072,9859.566895,10668.449707,13033.038574,14961.892090,1858.946344,9545.790169,9011.847656,12134.061523,13113.290771,16797.692871,19718.636963,1853.203092,25206.242227,24969.875000,29651.765625,30233.463867,30645.277100,30645.277100,2797.330403,2255.267863,1987.764160,3177.803223,4088.471924,6423.305420,8490.472412,973.097464,3674.591713,3351.147705,5443.991455,6920.996826,9069.985840,11045.936768,1469.207840,6098.150583,5761.117676,8465.272461,9824.008301,11956.721680,13706.476318,1670.365533,3422.239932,3104.822998,4777.016357,5487.679932,7507.517334,8856.270996,1082.210757
10000,3000,28152550.941000,3735.884427,2771.281738,7014.415527,8447.684082,21375.103760,28554.869141,2945.958016,2895.056693,2649.130371,3958.349121,4383.907471,6400.426514,9283.284668,861.907009,6554.532964,6190.387695,8232.333496,9326.228516,11143.370605,12904.562256,1443.848693,9085.385178,8627.831055,10921.937500,11656.487793,15909.486084,16824.280762,1570.992578,23960.721892,24132.857422,26498.024170,26950.205078,28554.869141,28554.869141,1992.018569,2066.345267,1821.291992,2950.936035,3614.853027,5909.322510,7140.323975,842.363449,3331.755464,2990.675049,4771.385986,5758.423096,8020.470947,9741.683594,1222.508886,5604.644590,5270.870361,7413.217041,8465.355225,10339.688721,11082.470459,1352.443142,3152.103896,2939.947021,4278.187744,4829.700684,7094.470215,8439.460938,922.062002
20000,3000,56303588.537000,3365.104392,2436.855957,5992.864502,7984.411621,21031.006348,25330.420166,2750.817316,2576.317978,2373.135254,3279.293701,3644.111084,5751.726562,7435.135742,635.588683,6018.537477,5633.070557,7650.512939,8627.221191,10551.091064,11833.242432,1299.364316,8568.301082,8234.599121,9484.575195,10647.648682,14221.138184,14503.270508,1270.197609,22795.159739,22895.054443,24612.114990,24963.126953,25330.420166,25330.420166,1320.619643,1797.172495,1569.966797,2331.615234,2801.676514,5300.896240,6020.661621,620.914462,2935.915259,2598.272949,3874.422852,4606.485596,7403.625732,8116.431152,947.272366,5026.678887,4788.634033,6066.832520,6690.006592,8905.325928,9411.628418,891.865244,2836.604248,2626.856934,3522.626465,4111.106201,7106.619385,7509.802979,790.333228
40000,3000,112608116.307000,3138.555424,2319.195312,5563.835205,7677.004395,21053.135498,24340.811523,2600.758823,2399.395969,2209.529297,2850.498047,3156.822266,3803.281494,6289.441895,427.275261,5522.888689,5256.651855,6529.077393,7119.690430,9712.552246,9845.911133,832.426475,8259.022157,7979.978516,9233.163574,9915.082764,12981.794678,13393.648438,929.059323,21971.035093,21570.811035,23362.821045,23733.121826,24340.811523,24340.811523,930.442467,1652.091861,1454.343262,2043.822510,2376.152588,4436.321289,5740.112305,496.284060,2686.030615,2365.379150,3323.149170,3596.353760,6500.253662,7824.304443,727.315124,4709.767839,4431.706543,5592.283936,5948.223389,6577.440918,9043.499023,647.362636,2645.581494,2436.976562,3113.444336,3411.374268,5342.558350,6967.387939,601.379721
80000,3000,225210368.243000,3009.770571,2299.699951,5161.413086,7657.799316,21038.821289,23330.500000,2525.019444,2302.852237,2202.776367,2595.973145,2777.957520,3437.669434,5949.256592,288.376086,5331.526649,4987.530029,6223.242188,6489.092529,8186.981445,8638.859131,663.284684,7964.068220,7764.767334,8493.362305,8947.522461,10044.174561,12898.767578,590.897891,21622.872275,21105.989014,22585.427002,22981.368896,23330.500000,23330.500000,732.207211,1558.882673,1450.076660,1840.677490,2045.698730,2966.938965,5460.920166,340.890763,2561.001202,2326.229736,2975.773193,3349.336182,6249.373291,7790.510254,663.808358,4529.226809,4311.835205,5059.365967,5282.157227,5905.986816,8836.543945,499.755753,2515.726255,2330.409180,2842.350830,3380.765869,5093.335449,6982.570557,521.954801
160000,3000,450419297.507000,2922.069510,2259.307373,4920.411621,7651.022461,20968.909180,22892.885010,2472.647312,2256.732426,2197.180908,2416.010742,2571.411621,3149.943115,5937.367432,273.510057,5137.492003,4920.411621,5744.111084,6126.231201,8208.981445,8619.175537,520.553175,7823.955258,7674.659912,8235.725342,8425.669189,9313.492188,9500.450684,322.741569,21371.363313,21084.936035,22146.771973,22728.125732,22892.885010,22892.885010,547.825244,1511.826774,1445.621094,1676.772705,1889.478271,2688.104248,4956.875977,264.259582,2409.556561,2308.527344,2668.774658,2903.746582,3694.895996,6763.135254,349.525319,4423.992268,4295.277344,4623.164307,4904.862061,5676.035400,12209.266113,561.482121,2443.703108,2327.378662,2647.879150,3132.059082,4204.552002,6267.056885,417.047031
